Cantidad de Informacion: 
BBBBA	3.918639576439611
BAACA	5.025850315725238
BAACB	5.147395827278189
BBBBC	3.5608767950073115
BCCAB	5.656780069296696
BAACC	5.025850315725238
BBBBB	3.038581141803742
BCCAA	5.453666055721683
BCCAC	5.453666055721683
CCAAC	6.287709822868153
CCAAB	4.656780069296696
CCBCC	4.453666055721684
CCAAA	4.238495717193236
CCBCB	5.453666055721683
CCBCA	5.656780069296696
AACBA	4.583922056966818
AACBB	4.287709822868154
AACBC	5.287709822868154
BBBCB	4.105051484224016
BCCBA	5.453666055721683
BBAAA	3.9886925350037563
BBBCA	4.394920562153781
BCCBC	4.656780069296696
BBAAC	5.287709822868154
BCCBB	4.656780069296696
BBAAB	4.394920562153781
BBBCC	4.19180654857877
CCABC	6.287709822868153
CCABB	5.287709822868154
CCABA	5.9186395764396105
CCACA	6.9186395764396105
AACAA	4.656780069296696
AACAB	5.453666055721683
AACAC	5.9186395764396105
BABCA	5.656780069296696
BBCBB	3.918639576439611
BAAAA	3.952992303395361
BABCB	5.287709822868154
BAAAB	4.583922056966818
BBCBA	4.735981237795473
BABCC	5.287709822868154
BAAAC	4.735981237795473
BBCBC	5.287709822868154
CCBAB	6.287709822868153
CCCCC	4.822736302150226
CBABC	6.9186395764396105
CCCCB	5.025850315725238
CBABB	5.656780069296696
CCBAA	5.025850315725238
CCCCA	5.453666055721683
AABBB	4.025850315725239
ABCAA	5.025850315725238
AABBC	4.516466073706731
ABCAB	6.9186395764396105
AABBA	4.656780069296696
ABCAC	5.9186395764396105
BBCCA	4.394920562153781
BAABA	5.656780069296696
BBCCC	4.516466073706731
BBBAB	4.656780069296696
BAABB	4.918639576439611
BBBAA	4.025850315725239
BAABC	5.025850315725238
BBCCB	4.287709822868154
BBBAC	4.394920562153781
CCBBC	5.453666055721683
CCBBB	4.147395827278189
CBACC	5.9186395764396105
CCBBA	4.918639576439611
CBACB	5.656780069296696
CBACA	6.9186395764396105
AACCB	4.735981237795473
AABAA	5.147395827278189
AACCC	4.394920562153781
AABAB	5.9186395764396105
AACCA	4.735981237795473
AABAC	6.287709822868153
BACCA	5.287709822868154
BACCB	5.287709822868154
BABAA	5.656780069296696
BABAB	5.9186395764396105
BACCC	6.9186395764396105
CCCAC	6.287709822868153
CBBBC	4.656780069296696
CCCAB	6.287709822868153
CBBBB	3.8535948243289484
CAACB	5.287709822868154
CCCAA	5.9186395764396105
CBBBA	5.025850315725238
CAACC	5.147395827278189
CAACA	5.9186395764396105
BBCAA	4.238495717193236
BABBA	5.9186395764396105
BABBB	4.656780069296696
BABBC	5.287709822868154
BBCAC	5.453666055721683
BBCAB	4.918639576439611
CCCBC	5.147395827278189
CBAAC	6.287709822868153
CBBCC	4.918639576439611
CCCBB	4.918639576439611
CBAAB	5.9186395764396105
CBAAA	4.735981237795473
CCCBA	5.147395827278189
CBBCB	5.9186395764396105
CBBCA	4.918639576439611
BACAA	5.453666055721683
BACAB	6.9186395764396105
CAAAB	4.583922056966818
CBCBC	5.9186395764396105
CABCC	5.656780069296696
CBCBB	5.025850315725238
CAAAC	4.735981237795473
CABCA	5.656780069296696
CBCBA	5.453666055721683
CABCB	5.287709822868154
CAAAA	4.19180654857877
BACBA	6.287709822868153
BACBB	4.822736302150226
BACBC	5.453666055721683
CBBAC	5.287709822868154
CAABC	5.453666055721683
CBBAB	5.453666055721683
CBCCC	5.656780069296696
CBBAA	4.918639576439611
CAABA	5.287709822868154
CBCCB	4.656780069296696
CAABB	4.918639576439611
CBCCA	5.453666055721683
CABAC	5.9186395764396105
CABAA	5.656780069296696
CACCB	5.9186395764396105
CACCC	6.9186395764396105
CABAB	6.9186395764396105
ACAAA	5.025850315725238
ACBCB	6.9186395764396105
CACCA	5.9186395764396105
ACBCA	6.287709822868153
ABACC	5.453666055721683
ACBBC	5.9186395764396105
ACBBB	4.918639576439611
CBCAC	6.287709822868153
CABBB	4.656780069296696
CBCAB	6.287709822868153
CBCAA	5.453666055721683
CABBC	5.287709822868154
ACBBA	4.918639576439611
ABACA	6.287709822868153
ABACB	6.9186395764396105
CABBA	5.656780069296696
ACBAC	6.287709822868153
ACCCC	5.9186395764396105
ABABB	5.147395827278189
ACBAB	6.9186395764396105
ACBAA	5.656780069296696
ABABC	6.287709822868153
ACCCB	5.9186395764396105
BCACC	6.287709822868153
CACAB	5.656780069296696
CACAC	6.9186395764396105
CACAA	5.9186395764396105
ACACC	5.287709822868154
ACACB	5.9186395764396105
ACACA	6.9186395764396105
CACBC	5.287709822868154
CACBA	5.9186395764396105
CACBB	5.9186395764396105
ACABB	5.287709822868154
ACABA	6.9186395764396105
ACAAC	5.453666055721683
ACBCC	6.287709822868153
ACAAB	5.656780069296696
BCAAB	5.025850315725238
BCBCC	6.287709822868153
BCAAA	4.147395827278189
BCBCB	4.822736302150226
BCAAC	4.918639576439611
AAACA	5.287709822868154
ABCCC	5.147395827278189
AAABC	4.822736302150226
ABBAB	5.025850315725238
ABBAC	5.656780069296696
AAABA	5.147395827278189
ABCCA	5.453666055721683
AAABB	4.105051484224016
ABCCB	5.453666055721683
ABBAA	4.822736302150226
BCABA	5.287709822868154
BCABC	5.287709822868154
BCABB	5.656780069296696
AAAAB	3.7359812377954733
ABCBB	4.918639576439611
AABCC	5.025850315725238
AAAAC	4.147395827278189
ABCBC	5.656780069296696
AABCA	4.822736302150226
AAAAA	3.207105046956898
AABCB	4.918639576439611
ABCBA	5.656780069296696
BCACB	5.453666055721683
BCACA	5.9186395764396105
BCBAA	4.918639576439611
BCCCB	4.516466073706731
BBABB	4.735981237795473
BBABA	5.287709822868154
BCCCA	6.287709822868153
BCBAC	5.9186395764396105
BCCCC	5.025850315725238
BBABC	5.453666055721683
BCBAB	5.287709822868154
ACCCA	5.9186395764396105
ABABA	6.9186395764396105
CCACC	6.287709822868153
CCACB	6.9186395764396105
ABAAC	5.9186395764396105
ACCBC	5.453666055721683
ABAAA	4.453666055721684
ACCBB	5.147395827278189
ABBCB	4.918639576439611
ABAAB	6.9186395764396105
ABBCC	5.025850315725238
ACCBA	5.656780069296696
BBACA	5.287709822868154
BBACC	5.147395827278189
BCBBB	3.9886925350037563
BBACB	5.025850315725238
BCBBA	4.735981237795473
BCBBC	4.394920562153781
ABBCA	5.147395827278189
ABBBC	4.453666055721684
ACCAC	6.9186395764396105
ACCAB	5.287709822868154
ABBBA	4.394920562153781
ACCAA	4.822736302150226
AAACB	4.394920562153781
ABBBB	3.918639576439611
AAACC	5.287709822868154
BCBCA	5.656780069296696
Entropia: 4.660859699843895
 Longitud media: 5
El código no es Compacto
Kraft: 0.9999999999999968
Rendimiento: 0.932171939968779
 Redundancia: 0.067828060031221
